id,imdb_id,popularity,budget,original_title,cast,homepage,director,overview,genres,revenue_adj
74726,tt1838571,0.45584,0,Juan de los Muertos,"Alexis DÃ­az de Villegas,Jorge Molina,Andrea Duro,Andros PerugorrÃ­a,Blanca Rosa Blanco",http://www.juanofthedeadmovie.com,Alejandro BruguÃ©s,"While Havana is full of zombies hungry for human flesh, official media reported that the disturbances are caused by dissidents paid by the United States. Panic seizes all until Juan comes to the rescue: he discovers he can kill the undead destroying his brain, and decides to start a small business under the slogan ""We kill your loved ones.""","Horror,Comedy",0.00
62837,tt1564349,0.455555,37000000,Dolphin Tale,"Morgan Freeman,Ashley Judd,Harry Connick Jr.,Nathan Gamble,Kris Kristofferson",http://dolphintalemovie.warnerbros.com/index.html,Charles Martin Smith,A story centered on the friendship between a boy and a dolphin whose tail was lost in a crab trap.,"Drama,Family",92484835.71
81025,tt1441952,0.449357,0,Salmon Fishing in the Yemen,"Emily Blunt,Ewan McGregor,Kristin Scott Thomas,Rachael Stirling,Amr Waked",http://www.fishingintheyemen.com/,Lasse HallstrÃ¶m,A fisheries expert is approached by a consultant to help realize a sheik's vision of bringing the sport of fly-fishing to the desert and embarks on an upstream journey of faith and fish to prove the impossible possible.,Drama,33506905.02
55292,tt1533749,0.44615,29000000,Xin shao lin si,"Andy Lau,Nicholas Tse,Fan Bingbing,Jackie Chan,Wu Jing",http://shaolinmovie.emp.hk/,Benny Chan,"China is plunged into strife as feuding warlords try to expand their power by warring over neighboring lands. Fuelled by his success on the battlefield, young and arrogant Hao Jie sneers at Shaolin's masters when he beats one of them in a duel. But the pride comes before a fall. When his own family is wiped out by a rival warlord, Hao is forced to take refuge with the monks. As the civil unrest spreads and the people suffer, Hao and the Shaolin masters are forced to take a fiery stand against the evil warlords. They launch a daring plan or rescue and escape.","Action,Drama",32632724.16
51497,tt1596343,0.436803,125000000,Fast Five,"Vin Diesel,Paul Walker,Dwayne Johnson,Jordana Brewster,Tyrese Gibson",http://www.watchvideoseries.com/movies/fast-five-2011-2/,Justin Lin,"Former cop Brian O'Conner partners with ex-con Dom Toretto on the opposite side of the law. Since Brian and Mia Toretto broke Dom out of custody, they've blown across many borders to elude authorities. Now backed into a corner in Rio de Janeiro, they must pull one last job in order to gain their freedom.","Action,Thriller,Crime",606976636.54
71208,tt1242642,0.434672,500000,Judas Kiss,"Dennis Bateman,Sean Paul Lockhart,Richard Harmon,Charlie David,Genevieve Buechner",http://judaskissmovie.com/,J.T. Tepnapa,A quirk in time and space gives a failed filmmaker the chance to reshape his destiny when he visits his peculiar alma mater.,"Drama,Science Fiction",0.00
79777,tt1714209,0.43132,10000000,In the Land of Blood and Honey,"Zana MarjanoviÄ‡,Goran KostiÄ‡,Branko ÄuriÄ‡,Dzana Pinjo,MiloÅ¡ TimotijeviÄ‡",http://www.inthelandofbloodandhoney.com/,Angelina Jolie,"During the Bosnian War, Danijel, a soldier fighting for the Serbs, re-encounters Ajla, a Bosnian who's now a captive in his camp he oversees. Their once promising connection has become ambiguous as their motives have changed.","Drama,Romance,War",294577.77
57119,tt1640484,0.423412,6600000,Jumping the Broom,"Paula Patton,Julie Bowen,Meagan Good,Mike Epps,Angela Bassett",http://www.jumpingthebroom-movie.com/,Salim Akil,Two very different families converge on Martha's Vineyard one weekend for a wedding.,Comedy,36556591.52
51209,tt1416801,0.418255,0,Kill the Irishman,"Ray Stevenson,Vincent D'Onofrio,Val Kilmer,Christopher Walken,Linda Cardellini",http://www.killtheirishman.com/,Jonathan Hensleigh,"Over the summer of 1976, thirty-six bombs detonate in the heart of Cleveland while a turf war raged between Irish mobster Danny Greene and the Italian mafia. Based on a true story, kill the Irishman chronicles Greene's heroic rise from a tough Cleveland neighborhood to become an enforcer in the local mob.","Action,Crime,Thriller,Drama",1151832.94
9364,tt1181614,0.414629,8000000,Wuthering Heights,"Kaya Scodelario,James Northcote,Amy Wren,Nichola Burley,Steve Evets",http://www.artificial-eye.com/film.php?cinema=wutheringheights&plugs&qt=false&wm=false,Andrea Arnold,"A poor boy of unknown origins is rescued from poverty and taken in by the Earnshaw family where he develops an intense relationship with his young foster sister, Cathy. Based on the classic novel by Emily Bronte.","Drama,Romance",97826.80
70196,tt1653700,0.414037,0,The Veteran,"Toby Kebbell,Brian Cox,Tony Curran,Ashley Bashy Thomas,Tom Brooke",http://www.theveteranmovie.com/,Matthew Hope,"Soldier Robert Miller returns home from Afghanistan unable to fit back into society. Living on a violent council estate and finding work in undercover surveillance, he becomes obsessed with taking down a group of local gangsters who are intrinsically tied to a suspected terrorist cell. Taking the situation into his own hands, Robert embarks on a brutal quest for justice, with devastating consequences.","Action,Thriller",0.00
84355,tt1742336,0.524527,125000,Your Sister's Sister,"Mark Duplass,Emily Blunt,Rosemarie DeWitt,Mike Birbiglia,Kate Bayley",http://www.yoursisterssister-themovie.com/,Lynn Shelton,"Iris invites her friend Jack to stay at her family's island getaway after the death of his brother. At their remote cabin, Jack's drunken encounter with Hannah, Iris' sister, kicks off a revealing stretch of days.","Drama,Comedy",3102073.74
93394,tt1728975,0.411983,5000000,Elevator,"Anita Briem,John Getz,Shirley Knight,Michael Mercurio,Amanda Pace",http://www.elevator2011.com/,Stig Svendsen,Nine people are stuck in an elevator. One of them has a ticking bomb that can't be defused. The other eight will do anything to survive. There is no escape and no promise of rescue. As the tension in the elevator mounts the unthinkable soon becomes the only reasonable solution.,Thriller,0.00
55725,tt1606392,0.410207,10831173,Win Win,"Paul Giamatti,Alex Shaffer,Amy Ryan,Melanie Lynskey,Bobby Cannavale",http://www.foxsearchlight.com/winwin/,Tom McCarthy,"When down-on-his-luck part-time high school wrestling coach Mike agrees to become legal guardian to an elderly man, his ward's troubled grandson turns out to be a star grappler, sparking dreams of a big win -- until the boy's mother retrieves him.","Drama,Comedy",10328339.96
68818,tt1629705,0.388036,0,Blackthorn,"Sam Shepard,Magaly Solier,Eduardo Noriega,Stephen Rea,Daniel Aguirre",http://www.blackthornmovie.com/,Mateo Gil,"In Bolivia, Butch Cassidy (now calling himself James Blackthorne) pines for one last sight of home, an adventure that aligns him with a young robber and makes the duo a target for gangs and lawmen alike.","Adventure,Action,Western",604446.82
103516,tt1500512,0.42001,0,Private Romeo,"Hale Appleman,Charlie Barnett,Barry Adamson,Chris Bresky,Matt Doyle",http://www.privateromeothemovie.com/,Alan Brown,"Romeo and Juliet has never been more provocative than in this contemporary all-boy staging. Writer/director Alan Brown transfers the setting from fair Verona to a high school military campus where a small group of boys from rival schools act out the tragedy in real life. This bold adaptation eschews convention and challenges common perceptions of masculinity, gay youth and the military. Anchored by solid performances, the film balances the tough dialogue, tender romance and unique setting with an erotic rhythm and a few surprising twists.","Drama,Romance",0.00
46221,tt1735485,0.374156,135000,The Tunnel,"Bel DeliÃ¡,Steve Davis,Luke Arnold,Andy Rodoreda,James Caitlin",http://www.thetunnelmovie.net,Carlo Ledesma,"In 2007, in the midst of the drought and water shortages, the NSW State government has unveiled plans to tap into and recycle millions of litres of water trapped in a network of abandoned train tunnels just beneath the heart of Sydney. However the government suddenly goes cold on the plan and it is not made public why. There is talk of homeless people who use the tunnel as shelter going missing, even though the government states that there are no homeless people in there. This, and the silence from the officials and ministers, leads a journalist, Natasha to begin an investigation into a government cover-up. She and her crew Pete (Producer), Steve (Cameraman) and Tangles (Sound Technichian) decide to investigate the story in the tunnel.","Horror,Thriller,Mystery",0.00
91070,tt1726589,0.372627,930000,L!fe Happens,"Krysten Ritter,Kate Bosworth,Rachel Bilson,Geoff Stults,Justin Kirk",http://www.lifehappensfilm.com/,Kat Coiro,"A comedy centered on two best friends, Kim and Deena, who fight to maintain normalcy in their lives after Kim gets pregnant and has a baby.",Comedy,29959.25
71688,tt1007029,0.37054,13000000,The Iron Lady,"Meryl Streep,Anthony Stewart Head,Harry Lloyd,Jim Broadbent,Susan Brown",http://weinsteinco.com/sites/iron-lady/,Phyllida Lloyd,"A look at the life of Margaret Thatcher, the former Prime Minister of the United Kingdom, with a focus on the price she paid for power.","History,Drama",111438798.99
78381,tt1756851,0.362217,7000000,Twixt,"Val Kilmer,Bruce Dern,Ben Chaplin,Elle Fanning,Joanne Whalley",http://www.twixtmovie.com/,Francis Ford Coppola,"A writer with a declining career arrives in a small town as part of his book tour and gets caught up in a murder mystery involving a young girl. That night in a dream, he is approached by a mysterious young ghost named V. He's unsure of her connection to the murder in the town, but is grateful for the story being handed to him. Ultimately he is led to the truth of the story, surprised to find that the ending has more to do with his own life than he could ever have anticipated.","Horror,Thriller",0.00
74306,tt1912398,0.36105,0,God Bless America,"Joel Murray,Tara Lynne Barr,Mackenzie Brooke Smith,Melinda Page Hamilton,Rich McDonald",http://www.magnetreleasing.com/godblessamerica/,Bobcat Goldthwait,"Fed up with the cruelty and stupidity of American culture, an unlikely duo goes on a killing spree, killing reality TV stars, bigots and others they find repugnant in this black comedy.","Drama,Comedy",118799.73
79931,tt2122272,0.3554,0,Adele - Live at the Royal Albert Hall,"Adele,Jo Allen,Stephanie Cavey",http://www.adele.tv/rah/,Paul Dugdale,"Live At The Royal Albert Hall was recorded on September 22 at the height of what has been an amazing year for Adele.  This concert video features vocalist Adele's groundbreaking performance at the Royal Albert Hall in London. The extensive set list includes fan favorites Rolling in the Deep, Turning Tables, Someone Like You, Rumour Has It, and much more.",Music,0.00
56401,tt1613062,0.352084,4000000,The Music Never Stopped,"J.K. Simmons,Lou Taylor Pucci,Julia Ormond,Cara Seymour,MÃ­a Maestro",http://themusicneverstopped-movie.com/,Jim Kohlberg,"Tale of a father who struggles to bond with his estranged son Gabriel, after Gabriel suffers from a brain tumor that prevents him from forming new memories. With Gabriel unable to shed the beliefs and interests that caused their physical and emotional distance, Henry must learn to embrace his son's choices and try to connect with him through music",Drama,246129.19
80038,tt1720616,0.580585999999999,0,Friends with Kids,"Kristen Wiig,Jon Hamm,Jennifer Westfeldt,Megan Fox,Chris O'Dowd",http://www.friendswithkids.com/#,Jennifer Westfeldt,"In the wake of their friends' marriages and eventual offspring, longtime pals Julie and Jason decide to have a child together without becoming a couple. By becoming ""time-share"" parents, they reason, they can experience the joys of parenthood without significantly curbing their personal freedom. However, when Julie and Jason both become involved with others, they discover that they secretly harbor romantic feelings for each other.","Drama,Comedy,Romance",11813690.42
64288,tt1567233,0.348325,0,Forks Over Knives,"Lee Fulkerson,Matthew Lederman,Alona Pulde,T. Colin Campbell,Caldwell Esselstyn Jr.",http://www.forksoverknives.com/,Lee Fulkerson,"Examines the profound claim that most, if not all, of the degenerative diseases that afflict us can be controlled, or even reversed, by rejecting our present menu of animal-based and processed foods.",Documentary,644404.44
65055,tt1633356,0.339565,28000000,Shark Night,"Sara Paxton,Chris Carmack,Joel David Moore,Chris Zylka,Dustin Milligan",http://www.iamrogue.com/sharknight3d/fullsite/index.html,David R. Ellis,A weekend at a lake house in the Louisiana Gulf turns into a nightmare for seven vacationers as they are subjected to fresh-water shark attacks.,"Horror,Thriller",9816568.56
49010,tt1640459,0.567753,3000000,Hobo with a Shotgun,"Rutger Hauer,Gregory Smith,Robb Wells,Brian Downey,Molly Dunsworth",http://www.hobowithashotgun.com/,Jason Eisener,"A vigilante homeless man pulls into a new city and finds himself trapped in urban chaos, a city where crime rules and where the city's crime boss reigns. Seeing an urban landscape filled with armed robbers, corrupt cops, abused prostitutes and even a pedophile Santa, the Hobo goes about bringing justice to the city the best way he knows how - with a 20-gauge shotgun. Mayhem ensues when he tries to make things better for the future generation. Street justice will indeed prevail.","Action,Comedy,Thriller",652063.65
